path,arousal,valence,dominance
audio/35/dis_08_35.wav,"0,26600","0,27833","0,42586"
audio/36/dis_08_36.wav,"0,53400","0,27833","0,42586"
audio/37/dis_08_37.wav,"0,26600","0,22167","0,53966"
audio/38/dis_08_38.wav,"0,40000","0,27833","0,48276"
audio/39/dis_08_39.wav,"0,46600","0,27833","0,65517"
audio/40/dis_08_40.wav,"0,20000","0,27833","0,36724"
audio/41/dis_08_41.wav,"0,40000","0,26667","0,41379"
audio/42/dis_08_42.wav,"0,44000","0,13333","0,37931"
audio/43/dis_08_43.wav,"0,40000","0,20000","0,20690"
audio/44/dis_08_44.wav,"0,36000","0,23333","0,27586"
audio/45/dis_08_45.wav,"0,60000","0,16667","0,37931"
audio/46/dis_08_46.wav,"0,48000","0,10000","0,41379"
audio/47/dis_08_47.wav,"0,72000","0,20000","0,51724"
audio/48/dis_08_48.wav,"0,36000","0,20000","0,44828"
audio/49/dis_08_49.wav,"0,64000","0,20000","0,37931"
audio/50/dis_08_50.wav,"0,76000","0,20000","0,41379"
audio/51/dis_08_51.wav,"0,68000","0,20000","0,37931"
audio/52/dis_08_52.wav,"0,84000","0,10000","0,48276"
audio/53/dis_08_53.wav,"0,68000","0,13333","0,37931"
audio/54/dis_08_54.wav,"0,72000","0,16667","0,37931"
audio/55/dis_08_55.wav,"0,64000","0,20000","0,34483"
audio/56/dis_08_56.wav,"0,72000","0,16667","0,27586"
audio/57/dis_08_57.wav,"0,60000","0,36667","0,51724"
audio/58/dis_08_58.wav,"0,68000","0,20000","0,41379"
audio/59/dis_08_59.wav,"0,80000","0,16667","0,43966"
audio/60/dis_08_60.wav,"0,85000","0,16667","0,43966"
audio/01/dis_09_01.wav,"0,33000","0,33333","0,52414"
audio/02/dis_09_02.wav,"0,24000","0,36667","0,34483"
audio/04/dis_09_04.wav,"0,56000","0,20000","0,55172"
audio/05/dis_09_05.wav,"0,32000","0,50000","0,44828"
audio/06/dis_09_06.wav,"0,60000","0,23333","0,65517"
audio/07/dis_09_07.wav,"0,43400","0,27833","0,48276"
audio/08/dis_09_08.wav,"0,48000","0,26667","0,51724"
audio/09/dis_09_09.wav,"0,73400","0,16667","0,51207"
audio/10/dis_09_10.wav,"0,68000","0,16667","0,51724"
audio/13/dis_09_13.wav,"0,72000","0,20000","0,55172"
audio/14/dis_09_14.wav,"0,55000","0,16667","0,39655"
audio/15/dis_09_15.wav,"0,80000","0,11167","0,77069"
audio/16/dis_09_16.wav,"0,46600","0,16667","0,48276"
audio/17/dis_09_17.wav,"0,46600","0,22167","0,31034"
audio/18/dis_09_18.wav,"0,40000","0,11167","0,31034"
audio/19/dis_09_19.wav,"0,06600","0,16667","0,59828"
audio/20/dis_09_20.wav,"0,53400","0,27833","0,59828"
audio/21/dis_09_21.wav,"0,45000","0,16667","0,39655"
audio/29/dis_09_29.wav,"0,33400","0,16667","0,31034"
audio/30/dis_09_30.wav,"0,60000","0,22167","0,59828"
audio/31/dis_09_31.wav,"0,68000","0,46667","0,62069"
audio/32/dis_09_32.wav,"0,75000","0,16667","0,39655"
audio/33/dis_09_33.wav,"0,55000","0,20833","0,61207"
audio/34/dis_09_34.wav,"0,55000","0,33333","0,69828"
audio/35/dis_09_35.wav,"0,64000","0,26667","0,48276"
audio/36/dis_09_36.wav,"0,55000","0,37500","0,48276"
audio/37/dis_09_37.wav,"0,65000","0,25000","0,48276"
audio/38/dis_09_38.wav,"0,70000","0,37500","0,61207"
audio/39/dis_09_39.wav,"0,75000","0,25000","0,61207"
audio/40/dis_09_40.wav,"0,65000","0,29167","0,61207"
audio/41/dis_09_41.wav,"0,88000","0,10000","0,79310"
audio/42/dis_09_42.wav,"0,30000","0,16667","0,61207"
audio/43/dis_09_43.wav,"0,60000","0,25000","0,43966"
audio/44/dis_09_44.wav,"0,65000","0,29167","0,52586"
audio/45/dis_09_45.wav,"0,85000","0,25000","0,78448"
audio/46/dis_09_46.wav,"0,75000","0,25000","0,65517"
audio/47/dis_09_47.wav,"0,60000","0,20833","0,56897"
audio/48/dis_09_48.wav,"0,85000","0,25000","0,74138"
audio/49/dis_09_49.wav,"0,60000","0,25000","0,69828"
audio/50/dis_09_50.wav,"0,55000","0,25000","0,48276"
audio/51/dis_09_51.wav,"0,73400","0,13833","0,45345"
audio/52/dis_09_52.wav,"0,64000","0,13333","0,41379"
audio/53/dis_09_53.wav,"0,64000","0,23333","0,58621"
audio/54/dis_09_54.wav,"0,68000","0,13333","0,51724"
audio/55/dis_09_55.wav,"0,76000","0,20000","0,58621"
audio/56/dis_09_56.wav,"0,68000","0,13333","0,62069"
audio/57/dis_09_57.wav,"0,65000","0,12500","0,48276"
audio/58/dis_09_58.wav,"0,76000","0,13333","0,48276"
audio/59/dis_09_59.wav,"0,64000","0,16667","0,20690"
audio/60/dis_09_60.wav,"0,88000","0,13333","0,31034"
audio/01/dis_10_01.wav,"0,48000","0,36667","0,48276"
audio/02/dis_10_02.wav,"0,72000","0,23333","0,48276"
audio/04/dis_10_04.wav,"0,68000","0,16667","0,48276"
audio/05/dis_10_05.wav,"0,40000","0,43333","0,48276"
audio/06/dis_10_06.wav,"0,43400","0,33333","0,51207"
audio/07/dis_10_07.wav,"0,16000","0,30000","0,37931"
audio/08/dis_10_08.wav,"0,44000","0,26667","0,41379"
audio/09/dis_10_09.wav,"0,76000","0,16667","0,37931"
audio/10/dis_10_10.wav,"0,64000","0,13333","0,44828"
audio/13/dis_10_13.wav,"0,64000","0,16667","0,34483"
audio/14/dis_10_14.wav,"0,55000","0,29167","0,48276"
audio/15/dis_10_15.wav,"0,40000","0,20833","0,22414"
audio/16/dis_10_16.wav,"0,30000","0,37500","0,39655"
audio/17/dis_10_17.wav,"0,60000","0,30000","0,31034"
audio/18/dis_10_18.wav,"0,65000","0,33333","0,31034"
audio/19/dis_10_19.wav,"0,20000","0,44500","0,31034"
audio/20/dis_10_20.wav,"0,60000","0,25000","0,22414"
audio/21/dis_10_21.wav,"0,60000","0,16667","0,22414"
audio/29/dis_10_29.wav,"0,70000","0,16667","0,13793"
audio/30/dis_10_30.wav,"0,70000","0,16667","0,56897"
audio/31/dis_10_31.wav,"0,35000","0,25000","0,43966"
audio/32/dis_10_32.wav,"0,53400","0,27833","0,59828"
audio/33/dis_10_33.wav,"0,46600","0,44500","0,59828"
audio/34/dis_10_34.wav,"0,46600","0,16667","0,59828"
audio/35/dis_10_35.wav,"0,53400","0,38833","0,59828"
audio/36/dis_10_36.wav,"0,33400","0,16667","0,42586"
audio/37/dis_10_37.wav,"0,40000","0,16667","0,48276"
audio/38/dis_10_38.wav,"0,53400","0,27833","0,65517"
audio/39/dis_10_39.wav,"0,40000","0,27833","0,53966"
audio/40/dis_10_40.wav,"0,26600","0,16667","0,42586"
audio/41/dis_10_41.wav,"0,56000","0,10000","0,51724"
audio/42/dis_10_42.wav,"0,32000","0,23333","0,34483"
audio/43/dis_10_43.wav,"0,40000","0,20000","0,24138"
audio/44/dis_10_44.wav,"0,48000","0,20000","0,31034"
audio/45/dis_10_45.wav,"0,52000","0,16667","0,37931"
audio/46/dis_10_46.wav,"0,48000","0,16667","0,31034"
audio/47/dis_10_47.wav,"0,68000","0,13333","0,48276"
audio/48/dis_10_48.wav,"0,64000","0,23333","0,51724"
audio/49/dis_10_49.wav,"0,52000","0,13333","0,27586"
audio/50/dis_10_50.wav,"0,56000","0,23333","0,48276"
audio/51/dis_10_51.wav,"0,68000","0,20000","0,44828"
audio/52/dis_10_52.wav,"0,68000","0,13333","0,41379"
audio/53/dis_10_53.wav,"0,44000","0,20000","0,44828"
audio/54/dis_10_54.wav,"0,56000","0,20000","0,37931"
audio/55/dis_10_55.wav,"0,60000","0,20000","0,34483"
audio/56/dis_10_56.wav,"0,60000","0,20000","0,31034"
audio/57/dis_10_57.wav,"0,68000","0,20000","0,34483"
audio/58/dis_10_58.wav,"0,68000","0,20000","0,37931"
audio/59/dis_10_59.wav,"0,70000","0,12500","0,43966"
audio/60/dis_10_60.wav,"0,75000","0,16667","0,35345"
audio/01/fea_01_01.wav,"0,29400","0,41167","0,52414"
audio/02/fea_01_02.wav,"0,56000","0,23333","0,44828"
audio/04/fea_01_04.wav,"0,40000","0,20000","0,37931"
audio/05/fea_01_05.wav,"0,48000","0,46667","0,58621"
audio/06/fea_01_06.wav,"0,44000","0,50000","0,44828"
audio/07/fea_01_07.wav,"0,30000","0,33333","0,39655"
audio/08/fea_01_08.wav,"0,24000","0,33333","0,48276"
audio/09/fea_01_09.wav,"0,56600","0,63833","0,56897"
audio/10/fea_01_10.wav,"0,56000","0,30000","0,31034"
audio/13/fea_01_13.wav,"0,36000","0,30000","0,31034"
audio/14/fea_01_14.wav,"0,45000","0,50000","0,52586"
audio/15/fea_01_15.wav,"0,66600","0,27833","0,36724"
audio/16/fea_01_16.wav,"0,53400","0,44500","0,25345"
audio/17/fea_01_17.wav,"0,73400","0,83333","0,71207"
audio/18/fea_01_18.wav,"0,46600","0,38833","0,53966"
audio/19/fea_01_19.wav,"0,46600","0,44500","0,53966"
audio/20/fea_01_20.wav,"0,66600","0,38833","0,65517"
audio/21/fea_01_21.wav,"0,45000","0,45833","0,43966"
audio/29/fea_01_29.wav,"0,20000","0,22167","0,42586"
audio/30/fea_01_30.wav,"0,66600","0,11167","0,31034"
audio/31/fea_01_31.wav,"0,44000","0,26667","0,27586"
audio/32/fea_01_32.wav,"0,55000","0,37500","0,52586"
audio/33/fea_01_33.wav,"0,65000","0,41667","0,39655"
audio/34/fea_01_34.wav,"0,40000","0,50000","0,43966"
audio/35/fea_01_35.wav,"0,48000","0,56667","0,44828"
audio/36/fea_01_36.wav,"0,45000","0,37500","0,48276"
audio/37/fea_01_37.wav,"0,50000","0,45833","0,43966"
audio/38/fea_01_38.wav,"0,55000","0,25000","0,65517"
audio/39/fea_01_39.wav,"0,40000","0,66667","0,56897"
audio/40/fea_01_40.wav,"0,45000","0,37500","0,48276"
audio/41/fea_01_41.wav,"0,56000","0,36667","0,44828"
audio/42/fea_01_42.wav,"0,65000","0,16667","0,43966"
audio/43/fea_01_43.wav,"0,50000","0,41667","0,48276"
audio/44/fea_01_44.wav,"0,10000","0,37500","0,39655"
audio/45/fea_01_45.wav,"0,75000","0,25000","0,69828"
audio/46/fea_01_46.wav,"0,35000","0,29167","0,18103"
audio/47/fea_01_47.wav,"0,55000","0,33333","0,43966"
audio/48/fea_01_48.wav,"0,70000","0,33333","0,39655"
audio/49/fea_01_49.wav,"0,50000","0,33333","0,61207"
audio/50/fea_01_50.wav,"0,80000","0,37500","0,61207"
audio/51/fea_01_51.wav,"0,73400","0,19500","0,33966"
audio/52/fea_01_52.wav,"0,68000","0,16667","0,10345"
audio/53/fea_01_53.wav,"0,52000","0,26667","0,13793"
audio/54/fea_01_54.wav,"0,72000","0,16667","0,10345"
audio/55/fea_01_55.wav,"0,60000","0,23333","0,41379"
audio/56/fea_01_56.wav,"0,60000","0,26667","0,27586"
audio/57/fea_01_57.wav,"0,55000","0,29167","0,48276"
audio/58/fea_01_58.wav,"0,48000","0,23333","0,17241"
audio/59/fea_01_59.wav,"0,28000","0,26667","0,27586"
audio/60/fea_01_60.wav,"0,76000","0,10000","0,00000"
audio/01/fea_02_01.wav,"0,72000","0,30000","0,75862"
audio/02/fea_02_02.wav,"0,76000","0,13333","0,51724"
audio/04/fea_02_04.wav,"0,68000","0,16667","0,55172"
audio/05/fea_02_05.wav,"0,44000","0,16667","0,31034"
audio/06/fea_02_06.wav,"0,70000","0,22167","0,56897"
audio/07/fea_02_07.wav,"0,12000","0,40000","0,37931"
audio/08/fea_02_08.wav,"0,72000","0,16667","0,68966"
audio/09/fea_02_09.wav,"0,56000","0,23333","0,58621"
audio/10/fea_02_10.wav,"0,64000","0,33333","0,55172"
audio/13/fea_02_13.wav,"0,60000","0,30000","0,34483"
audio/14/fea_02_14.wav,"0,35000","0,41667","0,48276"
audio/15/fea_02_15.wav,"0,55000","0,29167","0,35345"
audio/16/fea_02_16.wav,"0,40000","0,45833","0,43966"
audio/17/fea_02_17.wav,"0,52000","0,33333","0,44828"
audio/18/fea_02_18.wav,"0,60000","0,29167","0,22414"
audio/19/fea_02_19.wav,"0,26600","0,33333","0,48276"
audio/20/fea_02_20.wav,"0,60000","0,41667","0,65517"
audio/21/fea_02_21.wav,"0,00000","0,41667","0,39655"
audio/29/fea_02_29.wav,"0,80000","0,16667","0,05172"
audio/30/fea_02_30.wav,"0,80000","0,25000","0,13793"
audio/31/fea_02_31.wav,"0,50000","0,29167","0,35345"
audio/32/fea_02_32.wav,"0,80000","0,27833","0,53966"
audio/33/fea_02_33.wav,"0,40000","0,38833","0,36724"
audio/34/fea_02_34.wav,"0,26600","0,33333","0,36724"
audio/35/fea_02_35.wav,"0,73400","0,22167","0,65517"
audio/36/fea_02_36.wav,"0,53400","0,33333","0,65517"
audio/37/fea_02_37.wav,"0,40000","0,33333","0,42586"
audio/38/fea_02_38.wav,"0,46600","0,44500","0,53966"
audio/39/fea_02_39.wav,"0,46600","0,27833","0,65517"
audio/40/fea_02_40.wav,"0,13400","0,27833","0,31034"
audio/41/fea_02_41.wav,"0,32000","0,33333","0,31034"
audio/42/fea_02_42.wav,"0,72000","0,16667","0,37931"
audio/43/fea_02_43.wav,"0,60000","0,20000","0,24138"
audio/44/fea_02_44.wav,"0,44000","0,30000","0,24138"
audio/45/fea_02_45.wav,"0,48000","0,26667","0,13793"
audio/46/fea_02_46.wav,"0,60000","0,30000","0,10345"
audio/47/fea_02_47.wav,"0,64000","0,30000","0,27586"
audio/48/fea_02_48.wav,"0,48000","0,10000","0,20690"
audio/49/fea_02_49.wav,"0,60000","0,30000","0,27586"
audio/50/fea_02_50.wav,"0,72000","0,23333","0,44828"
audio/51/fea_02_51.wav,"0,60000","0,20000","0,41379"
audio/52/fea_02_52.wav,"0,80000","0,16667","0,41379"
audio/53/fea_02_53.wav,"0,52000","0,26667","0,37931"
audio/54/fea_02_54.wav,"0,76000","0,23333","0,41379"
audio/55/fea_02_55.wav,"0,76000","0,26667","0,31034"
audio/56/fea_02_56.wav,"0,80000","0,23333","0,37931"
audio/57/fea_02_57.wav,"0,72000","0,33333","0,34483"
audio/58/fea_02_58.wav,"0,64000","0,16667","0,20690"
audio/59/fea_02_59.wav,"0,60000","0,16667","0,26724"
audio/60/fea_02_60.wav,"0,75000","0,16667","0,31034"
audio/01/fea_03_01.wav,"0,56000","0,50000","0,62069"
audio/02/fea_03_02.wav,"0,44000","0,30000","0,44828"
audio/04/fea_03_04.wav,"0,36000","0,16667","0,31034"
audio/05/fea_03_05.wav,"0,16000","0,36667","0,41379"
audio/06/fea_03_06.wav,"0,56600","0,44500","0,53966"
audio/07/fea_03_07.wav,"0,12000","0,30000","0,34483"
audio/08/fea_03_08.wav,"0,60000","0,26667","0,58621"
audio/09/fea_03_09.wav,"0,52000","0,30000","0,37931"
audio/10/fea_03_10.wav,"0,64000","0,26667","0,31034"
audio/13/fea_03_13.wav,"0,64000","0,23333","0,24138"
audio/14/fea_03_14.wav,"0,55000","0,50000","0,48276"
audio/15/fea_03_15.wav,"0,60000","0,33333","0,31034"
audio/16/fea_03_16.wav,"0,60000","0,45833","0,48276"
audio/17/fea_03_17.wav,"0,64000","0,33333","0,44828"
audio/18/fea_03_18.wav,"0,55000","0,33333","0,52586"
audio/19/fea_03_19.wav,"0,40000","0,27833","0,53966"
audio/20/fea_03_20.wav,"0,60000","0,33333","0,48276"
audio/21/fea_03_21.wav,"0,30000","0,41667","0,39655"
audio/29/fea_03_29.wav,"0,60000","0,16667","0,05172"
audio/30/fea_03_30.wav,"0,70000","0,25000","0,13793"
audio/31/fea_03_31.wav,"0,35000","0,33333","0,35345"
audio/32/fea_03_32.wav,"0,60000","0,22167","0,59828"
audio/33/fea_03_33.wav,"0,53400","0,22167","0,42586"
audio/34/fea_03_34.wav,"0,40000","0,72167","0,59828"
audio/35/fea_03_35.wav,"0,46600","0,33333","0,48276"
audio/36/fea_03_36.wav,"0,46600","0,27833","0,48276"
audio/37/fea_03_37.wav,"0,33400","0,22167","0,42586"
audio/38/fea_03_38.wav,"0,26600","0,38833","0,48276"
audio/39/fea_03_39.wav,"0,33400","0,27833","0,53966"
audio/40/fea_03_40.wav,"0,20000","0,27833","0,31034"
audio/41/fea_03_41.wav,"0,48000","0,13333","0,20690"
audio/42/fea_03_42.wav,"0,40000","0,20000","0,27586"
audio/43/fea_03_43.wav,"0,60000","0,26667","0,27586"
audio/44/fea_03_44.wav,"0,52000","0,26667","0,34483"
audio/45/fea_03_45.wav,"0,44000","0,20000","0,24138"
audio/46/fea_03_46.wav,"0,48000","0,16667","0,13793"
audio/47/fea_03_47.wav,"0,52000","0,13333","0,17241"
audio/48/fea_03_48.wav,"0,52000","0,16667","0,24138"
audio/49/fea_03_49.wav,"0,56000","0,13333","0,37931"
audio/50/fea_03_50.wav,"0,68000","0,26667","0,41379"
audio/51/fea_03_51.wav,"0,80000","0,16667","0,37931"
audio/52/fea_03_52.wav,"0,72000","0,13333","0,37931"
audio/53/fea_03_53.wav,"0,52000","0,23333","0,37931"
audio/54/fea_03_54.wav,"0,64000","0,20000","0,34483"
audio/55/fea_03_55.wav,"0,72000","0,23333","0,37931"
audio/56/fea_03_56.wav,"0,80000","0,16667","0,48276"
audio/57/fea_03_57.wav,"0,60000","0,20000","0,31034"
audio/58/fea_03_58.wav,"0,72000","0,23333","0,31034"
audio/59/fea_03_59.wav,"0,75000","0,25000","0,18103"
audio/60/fea_03_60.wav,"0,80000","0,12500","0,26724"
audio/01/fea_04_01.wav,"0,45800","0,27500","0,44138"
audio/02/fea_04_02.wav,"0,52000","0,26667","0,37931"
audio/04/fea_04_04.wav,"0,52000","0,20000","0,51724"
audio/05/fea_04_05.wav,"0,32000","0,40000","0,41379"
audio/06/fea_04_06.wav,"0,52000","0,43333","0,34483"
audio/07/fea_04_07.wav,"0,23400","0,16667","0,28103"
audio/08/fea_04_08.wav,"0,52000","0,26667","0,41379"
audio/09/fea_04_09.wav,"0,66600","0,47167","0,53966"
audio/10/fea_04_10.wav,"0,68000","0,16667","0,44828"
audio/13/fea_04_13.wav,"0,64000","0,36667","0,48276"
audio/14/fea_04_14.wav,"0,60000","0,37500","0,39655"
audio/15/fea_04_15.wav,"0,60000","0,33333","0,36724"
audio/16/fea_04_16.wav,"0,46600","0,44500","0,59828"
audio/17/fea_04_17.wav,"0,66600","0,38833","0,53966"
audio/18/fea_04_18.wav,"0,60000","0,16667","0,42586"
audio/19/fea_04_19.wav,"0,73400","0,72167","0,53966"
audio/20/fea_04_20.wav,"0,66600","0,44500","0,42586"
audio/21/fea_04_21.wav,"0,35000","0,41667","0,52586"
audio/29/fea_04_29.wav,"0,60000","0,33333","0,25345"
audio/30/fea_04_30.wav,"0,66600","0,16667","0,42586"
audio/31/fea_04_31.wav,"0,68000","0,36667","0,31034"
audio/32/fea_04_32.wav,"0,45000","0,29167","0,65517"
audio/33/fea_04_33.wav,"0,80000","0,29167","0,61207"
audio/34/fea_04_34.wav,"0,55000","0,29167","0,31034"
audio/35/fea_04_35.wav,"0,40000","0,40000","0,44828"
audio/36/fea_04_36.wav,"0,75000","0,16667","0,31034"
audio/37/fea_04_37.wav,"0,40000","0,33333","0,31034"
audio/38/fea_04_38.wav,"0,45000","0,50000","0,56897"
audio/39/fea_04_39.wav,"0,60000","0,37500","0,43966"
audio/40/fea_04_40.wav,"0,70000","0,29167","0,22414"
audio/41/fea_04_41.wav,"0,68000","0,23333","0,55172"
audio/42/fea_04_42.wav,"0,55000","0,41667","0,61207"
audio/43/fea_04_43.wav,"0,30000","0,29167","0,56897"
audio/44/fea_04_44.wav,"0,40000","0,29167","0,52586"
audio/45/fea_04_45.wav,"0,65000","0,29167","0,56897"
audio/46/fea_04_46.wav,"0,50000","0,25000","0,48276"
audio/47/fea_04_47.wav,"0,70000","0,37500","0,65517"
audio/48/fea_04_48.wav,"0,45000","0,29167","0,65517"
audio/49/fea_04_49.wav,"0,75000","0,37500","0,65517"
audio/50/fea_04_50.wav,"0,65000","0,50000","0,61207"
audio/51/fea_04_51.wav,"0,76600","0,13833","0,28103"
audio/52/fea_04_52.wav,"0,76000","0,16667","0,24138"
audio/53/fea_04_53.wav,"0,60000","0,23333","0,31034"
audio/54/fea_04_54.wav,"0,60000","0,20000","0,27586"
audio/55/fea_04_55.wav,"0,64000","0,20000","0,34483"
audio/56/fea_04_56.wav,"0,68000","0,26667","0,27586"
audio/57/fea_04_57.wav,"0,50000","0,16667","0,31034"
audio/58/fea_04_58.wav,"0,60000","0,16667","0,10345"
audio/59/fea_04_59.wav,"0,68000","0,23333","0,13793"
audio/60/fea_04_60.wav,"0,76000","0,13333","0,06897"
audio/01/fea_05_01.wav,"0,56000","0,43333","0,55172"
audio/02/fea_05_02.wav,"0,72000","0,16667","0,62069"
audio/04/fea_05_04.wav,"0,44000","0,30000","0,41379"
audio/05/fea_05_05.wav,"0,32000","0,36667","0,51724"
audio/06/fea_05_06.wav,"0,43400","0,33333","0,53966"
audio/07/fea_05_07.wav,"0,44000","0,33333","0,48276"
audio/08/fea_05_08.wav,"0,24000","0,36667","0,37931"
audio/09/fea_05_09.wav,"0,56000","0,30000","0,55172"
audio/10/fea_05_10.wav,"0,64000","0,36667","0,41379"
audio/13/fea_05_13.wav,"0,60000","0,23333","0,31034"
audio/14/fea_05_14.wav,"0,30000","0,37500","0,31034"
audio/15/fea_05_15.wav,"0,60000","0,33333","0,39655"
audio/16/fea_05_16.wav,"0,30000","0,37500","0,31034"
audio/17/fea_05_17.wav,"0,56000","0,26667","0,48276"
audio/18/fea_05_18.wav,"0,50000","0,25000","0,43966"
audio/19/fea_05_19.wav,"0,40000","0,38833","0,48276"
audio/20/fea_05_20.wav,"0,30000","0,41667","0,39655"
audio/21/fea_05_21.wav,"0,20000","0,33333","0,31034"
audio/29/fea_05_29.wav,"0,60000","0,25000","0,56897"
audio/30/fea_05_30.wav,"0,60000","0,25000","0,39655"
audio/31/fea_05_31.wav,"0,50000","0,25000","0,52586"
audio/32/fea_05_32.wav,"0,60000","0,27833","0,36724"
audio/33/fea_05_33.wav,"0,60000","0,27833","0,42586"
audio/34/fea_05_34.wav,"0,46600","0,44500","0,53966"
audio/35/fea_05_35.wav,"0,46600","0,27833","0,31034"
audio/36/fea_05_36.wav,"0,53400","0,22167","0,59828"
audio/37/fea_05_37.wav,"0,26600","0,27833","0,36724"
audio/38/fea_05_38.wav,"0,33400","0,22167","0,53966"
audio/39/fea_05_39.wav,"0,26600","0,27833","0,48276"
audio/40/fea_05_40.wav,"0,20000","0,27833","0,53966"
audio/41/fea_05_41.wav,"0,24000","0,26667","0,27586"
audio/42/fea_05_42.wav,"0,60000","0,26667","0,41379"
audio/43/fea_05_43.wav,"0,40000","0,23333","0,27586"
audio/44/fea_05_44.wav,"0,44000","0,16667","0,13793"
audio/45/fea_05_45.wav,"0,40000","0,20000","0,20690"
audio/46/fea_05_46.wav,"0,52000","0,16667","0,24138"
audio/47/fea_05_47.wav,"0,60000","0,16667","0,17241"
audio/48/fea_05_48.wav,"0,48000","0,23333","0,48276"
audio/49/fea_05_49.wav,"0,60000","0,16667","0,17241"
audio/50/fea_05_50.wav,"0,48000","0,23333","0,37931"
audio/51/fea_05_51.wav,"0,76000","0,10000","0,34483"
audio/52/fea_05_52.wav,"0,76000","0,16667","0,37931"
audio/53/fea_05_53.wav,"0,52000","0,30000","0,41379"
audio/54/fea_05_54.wav,"0,60000","0,23333","0,37931"
audio/55/fea_05_55.wav,"0,72000","0,20000","0,31034"
audio/56/fea_05_56.wav,"0,64000","0,23333","0,17241"
audio/57/fea_05_57.wav,"0,52000","0,23333","0,17241"
audio/58/fea_05_58.wav,"0,56000","0,30000","0,20690"
audio/59/fea_05_59.wav,"0,55000","0,20833","0,26724"
audio/60/fea_05_60.wav,"0,80000","0,16667","0,26724"
audio/01/fea_06_01.wav,"0,57600","0,65667","0,55345"
audio/02/fea_06_02.wav,"0,60000","0,56667","0,65517"
audio/04/fea_06_04.wav,"0,32000","0,50000","0,51724"
audio/05/fea_06_05.wav,"0,64000","0,66667","0,58621"
audio/06/fea_06_06.wav,"0,68000","0,56667","0,65517"
audio/07/fea_06_07.wav,"0,53400","0,47167","0,48276"
audio/08/fea_06_08.wav,"0,40000","0,56667","0,51724"
audio/09/fea_06_09.wav,"0,66600","0,47167","0,62586"
audio/10/fea_06_10.wav,"0,68000","0,60000","0,62069"
audio/13/fea_06_13.wav,"0,68000","0,30000","0,41379"
audio/14/fea_06_14.wav,"0,80000","0,79167","0,69828"
audio/15/fea_06_15.wav,"0,73400","0,33333","0,59828"
audio/16/fea_06_16.wav,"0,60000","0,55500","0,36724"
audio/17/fea_06_17.wav,"0,80000","0,61167","0,48276"
audio/18/fea_06_18.wav,"0,13400","0,33333","0,36724"
audio/19/fea_06_19.wav,"0,46600","0,83333","0,71207"
audio/20/fea_06_20.wav,"0,66600","0,61167","0,53966"
audio/21/fea_06_21.wav,"0,65000","0,70833","0,65517"
audio/29/fea_06_29.wav,"0,46600","0,44500","0,36724"
audio/30/fea_06_30.wav,"0,66600","0,33333","0,19483"
audio/31/fea_06_31.wav,"0,64000","0,30000","0,34483"
audio/32/fea_06_32.wav,"0,55000","0,29167","0,31034"
audio/33/fea_06_33.wav,"0,70000","0,37500","0,43966"
audio/34/fea_06_34.wav,"0,30000","0,29167","0,31034"
audio/35/fea_06_35.wav,"0,56000","0,30000","0,41379"
audio/36/fea_06_36.wav,"0,65000","0,25000","0,31034"
audio/37/fea_06_37.wav,"0,55000","0,54167","0,43966"
audio/38/fea_06_38.wav,"0,70000","0,41667","0,22414"
audio/39/fea_06_39.wav,"0,55000","0,25000","0,39655"
audio/40/fea_06_40.wav,"0,45000","0,29167","0,35345"
audio/41/fea_06_41.wav,"0,56000","0,33333","0,37931"
audio/42/fea_06_42.wav,"0,60000","0,16667","0,56897"
audio/43/fea_06_43.wav,"0,20000","0,37500","0,39655"
audio/44/fea_06_44.wav,"0,45000","0,37500","0,56897"
audio/45/fea_06_45.wav,"0,50000","0,45833","0,48276"
audio/46/fea_06_46.wav,"0,75000","0,41667","0,43966"
audio/47/fea_06_47.wav,"0,55000","0,16667","0,39655"
audio/48/fea_06_48.wav,"0,40000","0,29167","0,43966"
audio/49/fea_06_49.wav,"0,55000","0,25000","0,52586"
audio/50/fea_06_50.wav,"0,45000","0,20833","0,43966"
audio/51/fea_06_51.wav,"0,63400","0,19500","0,45345"
audio/52/fea_06_52.wav,"0,68000","0,16667","0,17241"
audio/53/fea_06_53.wav,"0,56000","0,20000","0,27586"
audio/54/fea_06_54.wav,"0,60000","0,26667","0,31034"
audio/55/fea_06_55.wav,"0,72000","0,56667","0,51724"
audio/56/fea_06_56.wav,"0,64000","0,26667","0,37931"
audio/57/fea_06_57.wav,"0,60000","0,33333","0,56897"
audio/58/fea_06_58.wav,"0,64000","0,13333","0,17241"
audio/59/fea_06_59.wav,"0,56000","0,20000","0,24138"
audio/60/fea_06_60.wav,"0,60000","0,13333","0,00000"
audio/01/fea_07_01.wav,"0,45800","0,44167","0,49310"
audio/02/fea_07_02.wav,"0,76000","0,20000","0,51724"
audio/04/fea_07_04.wav,"0,36000","0,26667","0,37931"
audio/05/fea_07_05.wav,"0,40000","0,36667","0,34483"
audio/06/fea_07_06.wav,"0,60000","0,50000","0,44828"
audio/07/fea_07_07.wav,"0,30000","0,52833","0,42586"
audio/08/fea_07_08.wav,"0,56000","0,36667","0,41379"
audio/09/fea_07_09.wav,"0,60000","0,19500","0,56897"
audio/10/fea_07_10.wav,"0,72000","0,20000","0,37931"
audio/13/fea_07_13.wav,"0,48000","0,23333","0,41379"
audio/14/fea_07_14.wav,"0,65000","0,33333","0,39655"
